spliceName	chrom	strand	start	end	CT
ENSRNOG00000039890:J047	chr14	+	6086492	6089418	3
ENSRNOG00000039890:J048	chr14	+	6089508	6091438	4
ENSRNOG00000039890:J049	chr14	+	6091563	6094340	2
ENSRNOG00000039890:J050	chr14	+	6094495	6099627	8
ENSRNOG00000039890:J051	chr14	+	6099717	6100541	4
ENSRNOG00000039890:J052	chr14	+	6100627	6102467	5
ENSRNOG00000040210:J007	chr14	+	1007697	1013316	0
ENSRNOG00000040210:J008	chr14	+	1013623	1014013	0
ENSRNOG00000040210:J009	chr14	+	1014817	1016420	0
ENSRNOG00000040210:J010	chr14	+	1016645	1018814	0
ENSRNOG00000040210:J011	chr14	+	1018938	1020095	0
ENSRNOG00000040213:J003	chr14	+	1355130	1355487	9
ENSRNOG00000042041:J007	chr14	+	84231735	84232904	0
ENSRNOG00000042041:J008	chr14	+	84233125	84244965	0
ENSRNOG00000042041:J009	chr14	+	84237587	84244965	0
ENSRNOG00000042041:J010	chr14	+	84245108	84245960	0
ENSRNOG00000042166:J004	chr14	+	6221211	6221409	1
ENSRNOG00000042166:J005	chr14	+	6221470	6223378	0
ENSRNOG00000042380:J005	chr14	+	6299205	6299289	0
ENSRNOG00000042380:J006	chr14	+	6299460	6299712	0
ENSRNOG00000042380:J007	chr14	+	6299864	6300116	0
ENSRNOG00000042419:J005	chr14	-	114891985	115032973	39
ENSRNOG00000042419:J006	chr14	-	115033083	115034536	80
ENSRNOG00000042419:J007	chr14	-	115034553	115052178	77
ENSRNOG00000042588:J007	chr14	+	22646079	22647647	0
ENSRNOG00000042588:J008	chr14	+	22647796	22652590	0
ENSRNOG00000042588:J009	chr14	+	22652722	22654369	0
ENSRNOG00000042588:J010	chr14	+	22654457	22655704	0
ENSRNOG00000042588:J011	chr14	+	22655924	22658396	0
ENSRNOG00000042714:J007	chr14	+	22938144	22939645	0
ENSRNOG00000042714:J008	chr14	+	22939794	22942416	0
ENSRNOG00000042714:J009	chr14	+	22942548	22945433	0
ENSRNOG00000042714:J010	chr14	+	22945521	22946272	0
ENSRNOG00000042714:J011	chr14	+	22946492	22952542	0
ENSRNOG00000043048:J004	chr14	-	6282347	6283730	2
ENSRNOG00000043048:J005	chr14	-	6283791	6283988	0
ENSRNOG00000043124:J006	chr14	+	59611739	59612480	0
ENSRNOG00000043124:J007	chr14	+	59612732	59615863	0
ENSRNOG00000043124:J008	chr14	+	59616125	59618167	0
ENSRNOG00000043124:J009	chr14	+	59618295	59619229	0
ENSRNOG00000043130:J004	chr14	+	15448771	15449220	0
ENSRNOG00000043130:J005	chr14	+	15449808	15450583	0
ENSRNOG00000043451:J011	chr14	-	6674571	6675254	4
ENSRNOG00000043451:J012	chr14	-	6675533	6676246	9
ENSRNOG00000043451:J013	chr14	-	6676288	6676795	6
ENSRNOG00000043451:J014	chr14	-	6676876	6677948	4
ENSRNOG00000043451:J015	chr14	-	6677987	6678079	1
ENSRNOG00000043451:J016	chr14	-	6678147	6679777	0
ENSRNOG00000043451:J017	chr14	-	6678147	6679829	2
ENSRNOG00000045591:J014	chr14	+	812587	815174	0
ENSRNOG00000045591:J015	chr14	+	815457	817798	0
ENSRNOG00000045591:J016	chr14	+	818581	819949	0
ENSRNOG00000045591:J017	chr14	+	818581	819971	0
ENSRNOG00000045591:J018	chr14	+	819969	819981	0
ENSRNOG00000045591:J019	chr14	+	820035	820046	0
ENSRNOG00000045591:J020	chr14	+	820049	820050	0
ENSRNOG00000045591:J021	chr14	+	820080	820082	0
ENSRNOG00000045591:J022	chr14	+	820115	820117	0
ENSRNOG00000045591:J023	chr14	+	820301	821473	0
ENSRNOG00000046246:J005	chr14	+	82868162	82868545	0
ENSRNOG00000046246:J006	chr14	+	82868769	82868841	0
ENSRNOG00000046246:J007	chr14	+	82869033	82869618	1
ENSRNOG00000046308:J008	chr14	-	33968934	33969163	0
ENSRNOG00000046308:J009	chr14	-	33969322	33971616	9
ENSRNOG00000046308:J010	chr14	-	33971797	33973561	5
ENSRNOG00000046308:J011	chr14	-	33973645	33973964	4
ENSRNOG00000046308:J012	chr14	-	33974078	33974303	13
ENSRNOG00000046308:J013	chr14	-	33974483	33977088	1
ENSRNOG00000046327:J013	chr14	-	59661904	59662024	38
ENSRNOG00000046327:J014	chr14	-	59662128	59662492	30
ENSRNOG00000046327:J015	chr14	-	59662648	59663616	30
ENSRNOG00000046327:J016	chr14	-	59663757	59664682	33
ENSRNOG00000046327:J017	chr14	-	59664795	59664953	17
ENSRNOG00000046327:J018	chr14	-	59665091	59666812	37
ENSRNOG00000046327:J019	chr14	-	59666987	59669987	34
ENSRNOG00000046327:J020	chr14	-	59670153	59677315	29
ENSRNOG00000046327:J021	chr14	-	59677411	59693393	23
ENSRNOG00000046327:J022	chr14	-	59693432	59725724	0
ENSRNOG00000046327:J023	chr14	-	59725762	59735308	0
ENSRNOG00000046536:J005	chr14	+	94590934	94600544	1
ENSRNOG00000046536:J006	chr14	+	94600676	94601342	1
ENSRNOG00000046536:J007	chr14	+	94601531	94602072	0
ENSRNOG00000046540:J020	chr14	+	22376731	22378204	0
ENSRNOG00000046540:J021	chr14	+	22378353	22379756	0
ENSRNOG00000046540:J022	chr14	+	22379888	22433491	0
ENSRNOG00000046540:J023	chr14	+	22379888	22529768	0
ENSRNOG00000046540:J024	chr14	+	22418303	22421169	0
ENSRNOG00000046540:J025	chr14	+	22421318	22422348	0
ENSRNOG00000046540:J026	chr14	+	22422480	22433491	0
ENSRNOG00000046540:J027	chr14	+	22433579	22436170	0
ENSRNOG00000046540:J028	chr14	+	22433579	22484539	0
ENSRNOG00000046540:J029	chr14	+	22436390	22437440	0
ENSRNOG00000046540:J030	chr14	+	22484759	22485816	0
ENSRNOG00000046540:J031	chr14	+	22518524	22520005	0
ENSRNOG00000046540:J032	chr14	+	22520154	22521135	0
ENSRNOG00000046540:J033	chr14	+	22521267	22529768	0
ENSRNOG00000046540:J034	chr14	+	22529856	22532477	0
ENSRNOG00000046540:J035	chr14	+	22532697	22534080	0
ENSRNOG00000046764:J010	chr14	+	23245776	23246564	0
ENSRNOG00000046764:J011	chr14	+	23246641	23263213	0
ENSRNOG00000046764:J012	chr14	+	23263252	23263253	0
ENSRNOG00000046764:J013	chr14	+	23263283	23266317	0
ENSRNOG00000046764:J014	chr14	+	23266477	23273789	0
ENSRNOG00000046764:J015	chr14	+	23273961	23275987	0
ENSRNOG00000046764:J016	chr14	+	23276247	23281055	0
ENSRNOG00000046764:J017	chr14	+	23281198	23282933	0
ENSRNOG00000046829:J040	chr14	+	34727981	34731588	6
ENSRNOG00000046829:J041	chr14	+	34731682	34733517	8
ENSRNOG00000046829:J042	chr14	+	34733714	34736966	14
ENSRNOG00000046829:J043	chr14	+	34737097	34737321	7
ENSRNOG00000046829:J044	chr14	+	34737490	34737966	9
ENSRNOG00000046829:J045	chr14	+	34738106	34739089	17
ENSRNOG00000046829:J046	chr14	+	34739267	34740532	13
ENSRNOG00000046829:J047	chr14	+	34740647	34740733	7
ENSRNOG00000046829:J048	chr14	+	34740897	34742749	29
ENSRNOG00000046829:J049	chr14	+	34742906	34743771	16
ENSRNOG00000046829:J050	chr14	+	34743883	34744710	17
ENSRNOG00000046829:J051	chr14	+	34744819	34745631	20
ENSRNOG00000046829:J052	chr14	+	34745973	34747942	8
ENSRNOG00000046829:J053	chr14	+	34748089	34748817	16
ENSRNOG00000046829:J054	chr14	+	34748949	34751573	0
ENSRNOG00000046829:J055	chr14	+	34748949	34756731	0
ENSRNOG00000046829:J056	chr14	+	34751680	34752109	0
ENSRNOG00000046829:J057	chr14	+	34752245	34752598	0
ENSRNOG00000046829:J058	chr14	+	34752703	34759615	0
ENSRNOG00000046829:J059	chr14	+	34756838	34757267	0
ENSRNOG00000046829:J060	chr14	+	34757403	34757756	0
ENSRNOG00000046829:J061	chr14	+	34757861	34759615	0
ENSRNOG00000046829:J062	chr14	+	34759729	34760201	7
ENSRNOG00000046829:J063	chr14	+	34760290	34760865	3
ENSRNOG00000046829:J064	chr14	+	34761019	34762801	3
ENSRNOG00000046829:J065	chr14	+	34762807	34786336	0
ENSRNOG00000046829:J066	chr14	+	34762899	34765125	10
ENSRNOG00000046829:J067	chr14	+	34765248	34765383	8
ENSRNOG00000046829:J068	chr14	+	34765495	34765741	16
ENSRNOG00000046829:J069	chr14	+	34765841	34766176	11
ENSRNOG00000046829:J070	chr14	+	34766282	34767662	10
ENSRNOG00000046829:J071	chr14	+	34767814	34782995	25
ENSRNOG00000046829:J072	chr14	+	34783095	34783546	19
ENSRNOG00000046829:J073	chr14	+	34783632	34785325	22
ENSRNOG00000046835:J010	chr14	+	900901	905999	0
ENSRNOG00000046835:J011	chr14	+	906288	906641	0
ENSRNOG00000046835:J012	chr14	+	907445	908197	0
ENSRNOG00000046835:J013	chr14	+	908422	916246	0
ENSRNOG00000046835:J014	chr14	+	916370	923282	0
ENSRNOG00000046835:J015	chr14	+	923395	923397	0
ENSRNOG00000046835:J016	chr14	+	923574	923575	0
ENSRNOG00000046835:J017	chr14	+	923802	972846	0
ENSRNOG00000046925:J004	chr14	+	512997	513455	0
ENSRNOG00000046925:J005	chr14	+	514046	514797	0
ENSRNOG00000046931:J004	chr14	+	15680840	15681290	0
ENSRNOG00000046931:J005	chr14	+	15681878	15682638	0
ENSRNOG00000047065:J005	chr14	+	33247447	33249304	0
ENSRNOG00000047065:J006	chr14	+	33249366	33251589	0
ENSRNOG00000047065:J007	chr14	+	33251699	33253618	0
ENSRNOG00000047177:J009	chr14	+	216133	216135	0
ENSRNOG00000047177:J010	chr14	+	216302	218870	0
ENSRNOG00000047177:J011	chr14	+	218958	218960	0
ENSRNOG00000047177:J012	chr14	+	219152	219551	0
ENSRNOG00000047177:J013	chr14	+	220355	221210	0
ENSRNOG00000047177:J014	chr14	+	221435	222815	0
ENSRNOG00000047177:J015	chr14	+	222939	224090	0
ENSRNOG00000047293:J005	chr14	-	6192695	6192877	0
ENSRNOG00000047293:J006	chr14	-	6192938	6193263	0
ENSRNOG00000047293:J007	chr14	-	6193390	6200972	0
ENSRNOG00000047302:J010	chr14	-	3304399	3306830	4
ENSRNOG00000047302:J011	chr14	-	3306919	3312378	0
ENSRNOG00000047302:J012	chr14	-	3312475	3313091	0
ENSRNOG00000047302:J013	chr14	-	3313172	3321656	7
ENSRNOG00000047302:J014	chr14	-	3321746	3331958	6
ENSRNOG00000047302:J015	chr14	-	3332076	3339608	2
ENSRNOG00000047302:J016	chr14	-	3339805	3344463	7
ENSRNOG00000047302:J017	chr14	-	3344658	3351404	0
ENSRNOG00000047358:J010	chr14	-	1774311	1776286	0
ENSRNOG00000047358:J011	chr14	-	1776410	1777278	0
ENSRNOG00000047358:J012	chr14	-	1777503	1778379	0
ENSRNOG00000047358:J013	chr14	-	1779060	1779063	0
ENSRNOG00000047358:J014	chr14	-	1779186	1781586	0
ENSRNOG00000047358:J015	chr14	-	1779186	1782606	0
ENSRNOG00000047358:J016	chr14	-	1781869	1791430	0
ENSRNOG00000047358:J017	chr14	-	1782889	1785492	0
ENSRNOG00000047582:J030	chr14	+	779980	780408	0
ENSRNOG00000047582:J031	chr14	+	779981	780021	0
ENSRNOG00000047582:J032	chr14	+	780003	780052	0
ENSRNOG00000047582:J033	chr14	+	780067	780151	0
ENSRNOG00000047582:J034	chr14	+	780190	783532	0
ENSRNOG00000047582:J035	chr14	+	780227	780405	0
ENSRNOG00000047582:J036	chr14	+	780429	783548	0
ENSRNOG00000047582:J037	chr14	+	780436	783522	0
ENSRNOG00000047582:J038	chr14	+	783576	783615	0
ENSRNOG00000047582:J039	chr14	+	783576	783732	0
ENSRNOG00000047582:J040	chr14	+	783594	783708	0
ENSRNOG00000047582:J041	chr14	+	783635	783789	0
ENSRNOG00000047582:J042	chr14	+	783856	784034	0
ENSRNOG00000047582:J043	chr14	+	783856	785619	0
ENSRNOG00000047582:J044	chr14	+	783856	785622	0
ENSRNOG00000047582:J045	chr14	+	784069	784097	0
ENSRNOG00000047582:J046	chr14	+	784110	784334	0
ENSRNOG00000047582:J047	chr14	+	784458	785619	0
ENSRNOG00000047582:J048	chr14	+	786215	786216	0
ENSRNOG00000047582:J049	chr14	+	786500	786522	0
ENSRNOG00000047582:J050	chr14	+	786525	786580	0
ENSRNOG00000047758:J004	chr14	+	523976	524429	0
ENSRNOG00000047758:J005	chr14	+	525023	525751	0
ENSRNOG00000047761:J017	chr14	-	4998664	5001944	17
ENSRNOG00000047761:J018	chr14	-	5002040	5003164	15
ENSRNOG00000047761:J019	chr14	-	5003295	5006494	11
ENSRNOG00000047761:J020	chr14	-	5006594	5006816	0
ENSRNOG00000047761:J021	chr14	-	5006844	5008621	0
ENSRNOG00000047761:J022	chr14	-	5008665	5009301	0
ENSRNOG00000047761:J023	chr14	-	5009336	5009660	0
ENSRNOG00000047761:J024	chr14	-	5009697	5017693	0
ENSRNOG00000047761:J025	chr14	-	5017809	5022097	44
ENSRNOG00000047761:J026	chr14	-	5022296	5024636	13
ENSRNOG00000047761:J027	chr14	-	5025042	5027074	1
ENSRNOG00000047761:J028	chr14	-	5027186	5027280	10
ENSRNOG00000047761:J029	chr14	-	5027316	5033896	8
ENSRNOG00000047839:J004	chr14	-	15424611	15425366	0
ENSRNOG00000047839:J005	chr14	-	15425957	15426415	0
ENSRNOG00000048117:J020	chr14	-	759074	759518	0
ENSRNOG00000048117:J021	chr14	-	759189	759409	0
ENSRNOG00000048117:J022	chr14	-	759419	759518	0
ENSRNOG00000048117:J023	chr14	-	760107	761762	0
ENSRNOG00000048117:J024	chr14	-	760112	761767	0
ENSRNOG00000048117:J025	chr14	-	762056	763220	0
ENSRNOG00000048117:J026	chr14	-	763344	764203	0
ENSRNOG00000048117:J027	chr14	-	764428	766385	0
ENSRNOG00000048117:J028	chr14	-	767192	767320	0
ENSRNOG00000048117:J029	chr14	-	767192	767552	0
ENSRNOG00000048117:J030	chr14	-	767326	767534	0
ENSRNOG00000048117:J031	chr14	-	767835	773075	0
ENSRNOG00000048117:J032	chr14	-	767841	768097	0
ENSRNOG00000048117:J033	chr14	-	767841	771192	0
ENSRNOG00000048117:J034	chr14	-	768117	773107	0
ENSRNOG00000048117:J035	chr14	-	771212	773107	0
ENSRNOG00000048268:J003	chr14	-	46588794	46593756	0
ENSRNOG00000048308:J004	chr14	-	2465653	2468103	0
ENSRNOG00000048308:J005	chr14	-	2468267	2474163	0
ENSRNOG00000048600:J004	chr14	-	658746	659501	0
ENSRNOG00000048600:J005	chr14	-	660092	660550	0
ENSRNOG00000048778:J004	chr14	-	15707510	15708281	0
ENSRNOG00000048778:J005	chr14	-	15708863	15709321	0
ENSRNOG00000048835:J004	chr14	+	15723253	15723683	0
ENSRNOG00000048835:J005	chr14	+	15724277	15725026	0
ENSRNOG00000048867:J004	chr14	+	96499645	96501003	0
ENSRNOG00000048867:J005	chr14	+	96501841	96501955	0
ENSRNOG00000048891:J012	chr14	+	83226733	83228689	0
ENSRNOG00000048891:J013	chr14	+	83228848	83236399	0
ENSRNOG00000048891:J014	chr14	+	83236920	83245279	6
ENSRNOG00000048891:J015	chr14	+	83245352	83248833	9
ENSRNOG00000048891:J016	chr14	+	83248887	83249137	17
ENSRNOG00000048891:J017	chr14	+	83253764	83260145	9
ENSRNOG00000048891:J018	chr14	+	83260217	83261503	9
ENSRNOG00000048891:J019	chr14	+	83261675	83262305	8
ENSRNOG00000048891:J020	chr14	+	83262412	83288109	6
ENSRNOG00000048891:J021	chr14	+	83288181	83289239	11
ENSRNOG00000049076:J005	chr14	+	91202040	91203337	0
ENSRNOG00000049076:J006	chr14	+	91204133	91227370	0
ENSRNOG00000049076:J007	chr14	+	91227500	91346092	0
ENSRNOG00000049244:J012	chr14	+	60657848	60658388	15
ENSRNOG00000049244:J013	chr14	+	60658543	60661272	6
ENSRNOG00000049244:J014	chr14	+	60661391	60661990	12
ENSRNOG00000049244:J015	chr14	+	60662149	60663280	30
ENSRNOG00000049244:J016	chr14	+	60663434	60666869	18
ENSRNOG00000049244:J017	chr14	+	60666972	60671278	11
ENSRNOG00000049244:J018	chr14	+	60671408	60671546	38
ENSRNOG00000049244:J019	chr14	+	60671638	60680742	67
ENSRNOG00000049244:J020	chr14	+	60680836	60682580	32
ENSRNOG00000049244:J021	chr14	+	60682671	60685632	25
ENSRNOG00000049270:J014	chr14	+	1470491	1470573	0
ENSRNOG00000049270:J015	chr14	+	1470765	1471694	0
ENSRNOG00000049270:J016	chr14	+	1471801	1472111	2
ENSRNOG00000049270:J017	chr14	+	1472214	1472526	1
ENSRNOG00000049270:J018	chr14	+	1472601	1472770	0
ENSRNOG00000049270:J019	chr14	+	1472857	1473733	4
ENSRNOG00000049270:J020	chr14	+	1473893	1474255	0
ENSRNOG00000049270:J021	chr14	+	1474304	1474401	0
ENSRNOG00000049270:J022	chr14	+	1474491	1474832	3
ENSRNOG00000049270:J023	chr14	+	1475008	1475182	0
ENSRNOG00000049270:J024	chr14	+	1475301	1475612	0
ENSRNOG00000049270:J025	chr14	+	1475719	1476084	1
ENSRNOG00000049351:J004	chr14	-	82044362	82046558	0
ENSRNOG00000049351:J005	chr14	-	82046723	82047884	0
ENSRNOG00000049387:J007	chr14	+	308774	311303	0
ENSRNOG00000049387:J008	chr14	+	311586	312009	0
ENSRNOG00000049387:J009	chr14	+	312816	313711	0
ENSRNOG00000049387:J010	chr14	+	313936	314792	0
ENSRNOG00000049387:J011	chr14	+	314916	337270	0
ENSRNOG00000049446:J005	chr14	-	6140193	6140375	0
ENSRNOG00000049446:J006	chr14	-	6140436	6140761	0
ENSRNOG00000049446:J007	chr14	-	6140888	6148800	0
ENSRNOG00000049782:J024	chr14	+	1462380	1463351	4
ENSRNOG00000049782:J025	chr14	+	1463428	1463531	2
ENSRNOG00000049782:J026	chr14	+	1463698	1463828	1
ENSRNOG00000049782:J027	chr14	+	1463946	1464555	1
ENSRNOG00000049782:J028	chr14	+	1464685	1464800	1
ENSRNOG00000049782:J029	chr14	+	1464967	1465702	2
ENSRNOG00000049782:J030	chr14	+	1465830	1466048	2
ENSRNOG00000049782:J031	chr14	+	1466078	1466250	3
ENSRNOG00000049782:J032	chr14	+	1466386	1466627	0
ENSRNOG00000049782:J033	chr14	+	1466659	1466661	0
ENSRNOG00000049782:J034	chr14	+	1466662	1466664	0
ENSRNOG00000049782:J035	chr14	+	1466708	1466813	0
ENSRNOG00000049782:J036	chr14	+	1466709	1466711	0
ENSRNOG00000049782:J037	chr14	+	1466721	1466823	0
ENSRNOG00000049782:J038	chr14	+	1466814	1466819	0
ENSRNOG00000049782:J039	chr14	+	1466858	1466863	1
ENSRNOG00000049782:J040	chr14	+	1466911	1467024	3
ENSRNOG00000049828:J009	chr14	-	1457139	1457481	7
ENSRNOG00000049828:J010	chr14	-	1457566	1457689	3
ENSRNOG00000049828:J011	chr14	-	1457816	1458253	0
ENSRNOG00000049828:J012	chr14	-	1458416	1458562	5
ENSRNOG00000049828:J013	chr14	-	1458696	1459455	5
ENSRNOG00000049828:J014	chr14	-	1459616	1460130	6
ENSRNOG00000049828:J015	chr14	-	1460242	1461355	3
ENSRNOG00000049895:J014	chr14	-	2412756	2416306	0
ENSRNOG00000049895:J015	chr14	-	2416470	2418316	0
ENSRNOG00000049895:J016	chr14	-	2418626	2421426	0
ENSRNOG00000049895:J017	chr14	-	2421618	2423666	0
ENSRNOG00000049895:J018	chr14	-	2424130	2424885	0
ENSRNOG00000049895:J019	chr14	-	2425167	2425681	0
ENSRNOG00000049895:J020	chr14	-	2425899	2430614	0
ENSRNOG00000049895:J021	chr14	-	2430827	2431965	0
ENSRNOG00000049895:J022	chr14	-	2432107	2432971	0
ENSRNOG00000049895:J023	chr14	-	2433160	2434414	0
ENSRNOG00000049895:J024	chr14	-	2434624	2437233	0
ENSRNOG00000049895:J025	chr14	-	2437439	2438338	0
ENSRNOG00000049955:J020	chr14	-	86346615	86349526	0
ENSRNOG00000049955:J021	chr14	-	86349689	86349770	0
ENSRNOG00000049955:J022	chr14	-	86349884	86350038	0
ENSRNOG00000049955:J023	chr14	-	86350270	86350536	0
ENSRNOG00000049955:J024	chr14	-	86350687	86352721	0
ENSRNOG00000049955:J025	chr14	-	86352777	86352954	0
ENSRNOG00000049955:J026	chr14	-	86353081	86353476	0
ENSRNOG00000049955:J027	chr14	-	86353604	86353788	0
ENSRNOG00000049955:J028	chr14	-	86353979	86357216	0
ENSRNOG00000049955:J029	chr14	-	86357306	86357517	0
ENSRNOG00000049955:J030	chr14	-	86357655	86553799	0
ENSRNOG00000049955:J031	chr14	-	86553927	86554080	0
ENSRNOG00000049955:J032	chr14	-	86554195	86554705	0
ENSRNOG00000049955:J033	chr14	-	86554888	86555349	1
ENSRNOG00000049955:J034	chr14	-	86555478	86555716	0
ENSRNOG00000049955:J035	chr14	-	86555889	86556237	0
ENSRNOG00000049955:J036	chr14	-	86556338	86558393	1
ENSRNOG00000049955:J037	chr14	-	86559922	86560643	0
ENSRNOG00000050047:J013	chr14	+	7026813	7027727	0
ENSRNOG00000050047:J014	chr14	+	7027844	7029431	0
ENSRNOG00000050047:J015	chr14	+	7029464	7029551	0
ENSRNOG00000050047:J016	chr14	+	7029620	7030591	0
ENSRNOG00000050047:J017	chr14	+	7030630	7031125	0
ENSRNOG00000050047:J018	chr14	+	7031152	7033400	0
ENSRNOG00000050047:J019	chr14	+	7033430	7033511	0
ENSRNOG00000050047:J020	chr14	+	7033523	7034080	0
ENSRNOG00000050047:J021	chr14	+	7033523	7034248	0
ENSRNOG00000050047:J022	chr14	+	7034284	7035381	0
ENSRNOG00000050100:J004	chr14	-	34194483	34204655	0
ENSRNOG00000050100:J005	chr14	-	34204786	34218840	0
ENSRNOG00000050374:J014	chr14	-	1570130	1573680	0
ENSRNOG00000050374:J015	chr14	-	1573844	1575690	0
ENSRNOG00000050374:J016	chr14	-	1576000	1578800	0
ENSRNOG00000050374:J017	chr14	-	1578992	1581040	0
ENSRNOG00000050374:J018	chr14	-	1581504	1582259	0
ENSRNOG00000050374:J019	chr14	-	1582541	1583055	0
ENSRNOG00000050374:J020	chr14	-	1583273	1587988	0
ENSRNOG00000050374:J021	chr14	-	1588201	1589339	0
ENSRNOG00000050374:J022	chr14	-	1589481	1590345	0
ENSRNOG00000050374:J023	chr14	-	1590534	1591788	0
ENSRNOG00000050374:J024	chr14	-	1591998	1594607	0
ENSRNOG00000050374:J025	chr14	-	1594813	1595712	0
ENSRNOG00000050437:J036	chr14	+	73738205	73738209	0
ENSRNOG00000050437:J037	chr14	+	73738350	73741683	0
ENSRNOG00000050437:J038	chr14	+	73741692	73742382	0
ENSRNOG00000050437:J039	chr14	+	73742409	73744636	9
ENSRNOG00000050437:J040	chr14	+	73744761	73749091	40
ENSRNOG00000050437:J041	chr14	+	73749282	73749759	10
ENSRNOG00000050437:J042	chr14	+	73749854	73749858	7
ENSRNOG00000050437:J043	chr14	+	73750375	73751001	19
ENSRNOG00000050437:J044	chr14	+	73751151	73753821	26
ENSRNOG00000050437:J045	chr14	+	73753988	73755564	36
ENSRNOG00000050437:J046	chr14	+	73755676	73756167	36
ENSRNOG00000050437:J047	chr14	+	73756306	73758789	36
ENSRNOG00000050437:J048	chr14	+	73758862	73760334	31
ENSRNOG00000050437:J049	chr14	+	73762197	73762277	0
ENSRNOG00000050437:J050	chr14	+	73766388	73768099	17
ENSRNOG00000050437:J051	chr14	+	73768164	73769091	10
ENSRNOG00000050437:J052	chr14	+	73769176	73772166	5
ENSRNOG00000050437:J053	chr14	+	73772210	73773499	8
ENSRNOG00000050437:J054	chr14	+	73773560	73775099	19
ENSRNOG00000050437:J055	chr14	+	73775131	73775135	0
ENSRNOG00000050437:J056	chr14	+	73775171	73775338	0
ENSRNOG00000050437:J057	chr14	+	73775359	73775458	0
ENSRNOG00000050437:J058	chr14	+	73775483	73776500	0
ENSRNOG00000050437:J059	chr14	+	73776527	73776844	10
ENSRNOG00000050437:J060	chr14	+	73776924	73780094	29
ENSRNOG00000050437:J061	chr14	+	73780173	73780546	35
ENSRNOG00000050437:J062	chr14	+	73780623	73781348	14
ENSRNOG00000050437:J063	chr14	+	73781424	73781506	32
ENSRNOG00000050437:J064	chr14	+	73781541	73782809	37
ENSRNOG00000050437:J065	chr14	+	73782855	73784982	49
ENSRNOG00000050437:J066	chr14	+	73785032	73785133	32
ENSRNOG00000050437:J067	chr14	+	73785215	73785717	35
ENSRNOG00000050437:J068	chr14	+	73785871	73788616	8
ENSRNOG00000050437:J069	chr14	+	73788757	73791538	5
ENSRNOG00000050592:J003	chr14	+	94776731	94776968	0
ENSRNOG00000050800:J012	chr14	+	88543748	88562866	0
ENSRNOG00000050800:J013	chr14	+	88549970	88562887	0
ENSRNOG00000050800:J014	chr14	+	88563164	88565060	4
ENSRNOG00000050800:J015	chr14	+	88565136	88565658	3
ENSRNOG00000050800:J016	chr14	+	88565706	88571377	4
ENSRNOG00000050800:J017	chr14	+	88571538	88572893	0
ENSRNOG00000050800:J018	chr14	+	88573007	88573195	1
ENSRNOG00000050800:J019	chr14	+	88573377	88573482	0
ENSRNOG00000050954:J009	chr14	-	183555	184706	0
ENSRNOG00000050954:J010	chr14	-	184830	186228	0
ENSRNOG00000050954:J011	chr14	-	186453	189145	0
ENSRNOG00000050954:J012	chr14	-	189973	190012	0
ENSRNOG00000050954:J013	chr14	-	190189	190205	0
ENSRNOG00000050954:J014	chr14	-	190293	192861	0
ENSRNOG00000050954:J015	chr14	-	193068	194055	0
ENSRNOG00000050982:J003	chr14	-	8149918	8149919	0
ENSRNOG00000051014:J003	chr14	-	99787773	99787775	0
ENSRNOG00000051135:J007	chr14	-	83882103	83883649	11
ENSRNOG00000051135:J008	chr14	-	83884385	83885371	28
