"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"CASE"	"CTRL"	"log2fold_CTRL_CASE"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SAMP1"	"countData.SAMP2"	"countData.SAMP3"	"countData.SAMP4"	"countData.SAMP5"	"countData.SAMP6"
"ENSRNOG00000004606:E006"	"ENSRNOG00000004606"	"E006"	2.34981774357269	0.0261805258152548	0.872221093563425	0.350341149112421	NA	3.04320101023018	2.31115798198108	-0.794772591166791	"chr14"	103240678	103240823	146	"-"	0	8	2	2	0	2
"ENSRNOG00000004606:E007"	"ENSRNOG00000004606"	"E007"	2.8346103443362	0.0213488634307548	0.24731998977385	0.618968508940527	NA	2.88580069892004	3.26559752800479	0.357242419358015	"chr14"	103288709	103288820	112	"-"	1	7	1	3	2	3
"ENSRNOG00000004606:E008"	"ENSRNOG00000004606"	"E008"	3.67958271267409	0.0187449176936806	0.657522200631789	0.417436064859987	NA	3.18941624498326	3.82950751186361	0.52867854581824	"chr14"	103314041	103314187	147	"-"	2	8	1	5	2	4
"ENSRNOG00000004606:E009"	"ENSRNOG00000004606"	"E009"	1.37902526488475	0.0667626488667487	0.251626815219325	0.615931909193648	NA	1.92462421052279	2.31655212363204	0.535154657454174	"chr14"	103315613	103315663	51	"-"	0	4	0	1	0	3
"ENSRNOG00000004606:E010"	"ENSRNOG00000004606"	"E010"	1.54023019818332	0.12207127871062	0.0760193961337023	0.782766089298371	NA	2.1519722384856	2.32217480516972	0.219794532559643	"chr14"	103316449	103316499	51	"-"	0	5	0	1	0	3
"ENSRNOG00000004606:E011"	"ENSRNOG00000004606"	"E011"	1.49043355345801	0.0356343125692614	0.0272071452025671	0.868986575462784	NA	2.15148839893946	2.30929279866774	0.204380279523105	"chr14"	103317048	103317189	142	"-"	1	3	1	2	1	1
"ENSRNOG00000004606:E012"	"ENSRNOG00000004606"	"E012"	1.90352236344638	0.138217683513029	0.211630049233143	0.645492777209016	NA	2.15634058075797	2.84625010744728	0.80168129523679	"chr14"	103318997	103319223	227	"-"	1	1	3	3	0	3
"ENSRNOG00000004606:E013"	"ENSRNOG00000004606"	"E013"	2.32551344216562	0.0267139613797801	0.949415917921463	0.329868014942367	NA	3.04249059906265	2.31041154884358	-0.795030800276666	"chr14"	103321062	103321270	209	"-"	1	7	2	3	0	1
"ENSRNOG00000036373:E001"	"ENSRNOG00000036373"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103358243	103358338	96	"-"	0	0	0	0	0	0
"ENSRNOG00000040438:E001"	"ENSRNOG00000040438"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103393831	103393897	67	"-"	0	0	0	0	0	0
"ENSRNOG00000058894:E001"	"ENSRNOG00000058894"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103457254	103457337	84	"-"	0	0	0	0	0	0
"ENSRNOG00000058894:E002"	"ENSRNOG00000058894"	"E002"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103457591	103457654	64	"-"	0	0	0	0	0	0
"ENSRNOG00000055797:E001"	"ENSRNOG00000055797"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103712269	103712583	315	"+"	0	0	0	0	0	0
"ENSRNOG00000055797:E002"	"ENSRNOG00000055797"	"E002"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103712786	103713114	329	"+"	0	0	0	0	0	0
"ENSRNOG00000054704:E001"	"ENSRNOG00000054704"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103712269	103712565	297	"-"	0	0	0	0	0	0
"ENSRNOG00000054704:E002"	"ENSRNOG00000054704"	"E002"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103713298	103714040	743	"-"	0	0	0	0	0	0
"ENSRNOG00000059123:E001"	"ENSRNOG00000059123"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103886952	103887177	226	"-"	0	0	0	0	0	0
"ENSRNOG00000059123:E002"	"ENSRNOG00000059123"	"E002"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	103887426	103888005	580	"-"	0	0	0	0	0	0
"ENSRNOG00000004888:E001"	"ENSRNOG00000004888"	"E001"	1.38858260733446	0.0417194363292129	0.00615104647668119	0.937487118105223	NA	2.07246209092386	2.14932184658117	0.105139951576439	"chr14"	104191517	104191542	26	"+"	1	1	2	1	0	3
"ENSRNOG00000004888:E002"	"ENSRNOG00000004888"	"E002"	0.680510870888074	0.0835249494833257	0.841134061388367	0.359072630030029	NA	1.79559352391441	1.0741178189069	-1.48305299236742	"chr14"	104250617	104250832	216	"+"	1	0	2	0	0	1
"ENSRNOG00000004888:E003"	"ENSRNOG00000004888"	"E003"	4.07679202262828	0.018503755657993	0.345881270589672	0.556453954391719	NA	3.43593122790914	3.86724077256333	0.341869807754166	"chr14"	104268362	104268539	178	"+"	2	3	6	2	4	7
"ENSRNOG00000004888:E004"	"ENSRNOG00000004888"	"E004"	4.92997715008615	0.0145513293201869	0.0305583748596092	0.861229292864664	NA	4.1385350307856	4.00851640503251	-0.0923264998880939	"chr14"	104274859	104275027	169	"+"	6	6	4	3	6	5
"ENSRNOG00000004888:E005"	"ENSRNOG00000004888"	"E005"	3.76606293210712	0.0188810475989811	0.791922242110111	0.373519513911707	NA	3.87095536915831	3.21622523038052	-0.535619086049619	"chr14"	104277338	104277402	65	"+"	6	5	3	3	3	3
"ENSRNOG00000004888:E006"	"ENSRNOG00000004888"	"E006"	2.64910110963056	0.14245388634454	0.0478768532340155	0.82679977077155	NA	2.92692960156646	3.03642041328861	0.106104455923323	"chr14"	104286580	104286717	138	"+"	2	5	1	4	2	2
"ENSRNOG00000004888:E007"	"ENSRNOG00000004888"	"E007"	5.529216646706	0.0108329919505626	0.165103229732821	0.684500903999845	NA	4.14029455163663	4.41847698744263	0.188132548269388	"chr14"	104289554	104290207	654	"+"	5	4	7	3	6	8
"ENSRNOG00000004888:E008"	"ENSRNOG00000004888"	"E008"	0.884627263986479	0.0892040535175375	0.193067493443529	0.660375738419518	NA	1.46510667779758	1.86532827242323	0.697128284731021	"chr14"	104290208	104290456	249	"+"	1	0	1	0	0	3
"ENSRNOG00000004959:E001"	"ENSRNOG00000004959"	"E001"	259.576176465111	0.000312172397461415	0.0214931299823746	0.883443527036367	0.992709524988712	27.9537486389141	27.8211410266371	-0.015243353276098	"chr14"	104340434	104341024	591	"-"	243	230	261	257	330	248
"ENSRNOG00000004959:E002"	"ENSRNOG00000004959"	"E002"	119.953076555065	0.00118875782171175	1.71740985052789	0.190026795746359	0.812699922692353	18.9641870893001	19.8916280851222	0.145272719054515	"chr14"	104345023	104345155	133	"-"	112	98	108	118	149	137
"ENSRNOG00000004959:E003"	"ENSRNOG00000004959"	"E003"	153.067637199573	0.00131064238082613	0.167011302368721	0.682781732681877	0.983440849722955	21.7055579083268	21.9475026061066	0.0341779662346342	"chr14"	104348501	104348646	146	"-"	133	128	162	152	184	162
"ENSRNOG00000004959:E004"	"ENSRNOG00000004959"	"E004"	154.246817716854	0.00547495471548605	0.241590457266526	0.623059755328107	0.974801928486323	22.2725195319474	21.6616203146769	-0.085820134529845	"chr14"	104351201	104351350	150	"-"	140	128	178	173	180	132
"ENSRNOG00000004959:E005"	"ENSRNOG00000004959"	"E005"	146.552200095979	0.000489016992757872	0.3633636964678	0.546644033447728	0.966520455284296	21.6733639937604	21.2272236619103	-0.0639915177201464	"chr14"	104351742	104351878	137	"-"	148	125	149	150	177	137
"ENSRNOG00000004959:E006"	"ENSRNOG00000004959"	"E006"	112.565937989421	0.000669745024499387	0.107043869521604	0.74353507889797	0.989869615376402	18.8209954459054	19.0239364170298	0.03254614228584	"chr14"	104355789	104355861	73	"-"	112	95	106	106	149	113
"ENSRNOG00000004959:E007"	"ENSRNOG00000004959"	"E007"	218.846995087301	0.00369610314269285	0.398625052814666	0.527800192386849	0.959211342547022	26.1497060001219	25.555119830421	-0.0727147349026529	"chr14"	104358840	104359055	216	"-"	231	213	190	207	284	203
"ENSRNOG00000004959:E008"	"ENSRNOG00000004959"	"E008"	114.36097717454	0.00346918348348033	0.329223838811217	0.566116477699606	0.969944654646212	18.8243986024565	19.3144892488062	0.0780538059628695	"chr14"	104364740	104364850	111	"-"	103	110	100	127	159	95
"ENSRNOG00000004959:E009"	"ENSRNOG00000004959"	"E009"	35.2403006051962	0.00183475834349417	0.00957999449406088	0.922029609226861	0.992709524988712	10.8245549535586	10.7315281900207	-0.0253251394482534	"chr14"	104375537	104375649	113	"-"	28	35	37	40	44	29
"ENSRNOG00000052335:E001"	"ENSRNOG00000052335"	"E001"	1.68668817252453	NA	NA	NA	NA	NA	NA	NA	"chr14"	104349605	104349710	106	"-"	2	2	2	2	0	2
"ENSRNOG00000051648:E001"	"ENSRNOG00000051648"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	104394200	104394225	26	"+"	0	0	0	0	0	0
"ENSRNOG00000051648:E002"	"ENSRNOG00000051648"	"E002"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	104396389	104396481	93	"+"	0	0	0	0	0	0
"ENSRNOG00000051648:E003"	"ENSRNOG00000051648"	"E003"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	104397885	104397984	100	"+"	0	0	0	0	0	0
"ENSRNOG00000033686:E001"	"ENSRNOG00000033686"	"E001"	2.16846323753987	NA	NA	NA	NA	NA	NA	NA	"chr14"	104452917	104453129	213	"+"	1	3	2	1	3	3
"ENSRNOG00000054503:E001"	"ENSRNOG00000054503"	"E001"	0.172189346062514	NA	NA	NA	NA	NA	NA	NA	"chr14"	104467037	104467136	100	"-"	0	0	0	1	0	0
"ENSRNOG00000004992:E001"	"ENSRNOG00000004992"	"E001"	140.735826941324	0.0119627780752534	1.93271176031365	0.16446206979847	0.78831534825243	21.9342844201833	20.2058684826031	-0.251966525801548	"chr14"	104475082	104475281	200	"+"	194	140	128	138	124	129
"ENSRNOG00000004992:E002"	"ENSRNOG00000004992"	"E002"	0.170561063986894	0.265263737688773	0.447395163758486	0.503574552198032	NA	1.06119800723373	0.0424183190681902	-9.28996194307135	"chr14"	104480662	104480703	42	"+"	0	0	1	0	0	0
"ENSRNOG00000004992:E003"	"ENSRNOG00000004992"	"E003"	0.511683191960681	0.917766925381425	0.860103527986297	0.353709721634325	NA	1.85955244982071	0.0424161801844321	-10.909121497713	"chr14"	104489103	104489116	14	"+"	0	0	3	0	0	0
"ENSRNOG00000004992:E004"	"ENSRNOG00000004992"	"E004"	236.721737242035	0.00498352139025505	0.00281766637220926	0.957666815951216	0.996556838934007	26.6691518668619	26.9322465001979	0.0312340095261776	"chr14"	104489398	104489470	73	"+"	264	230	210	278	265	189
"ENSRNOG00000004992:E005"	"ENSRNOG00000004992"	"E005"	3.37443417430298	0.197550426413686	0.0064467048583623	0.936005518024037	NA	3.34330246412028	3.44217534288006	0.0842346288108213	"chr14"	104489772	104489801	30	"+"	2	7	1	3	7	1
"ENSRNOG00000004992:E006"	"ENSRNOG00000004992"	"E006"	1.28918898518075	0.276579738450098	0.243133214546546	0.621952244454053	NA	2.3632868389784	1.81103071743756	-0.768452766287878	"chr14"	104489806	104489841	36	"+"	1	4	0	0	2	1
"ENSRNOG00000004992:E007"	"ENSRNOG00000004992"	"E007"	6.03425309269612	0.0209987355695149	2.09793282582606	0.147498435125189	NA	5.06538844996018	3.92299880510743	-0.73959268706606	"chr14"	104489842	104489955	114	"+"	9	9	5	8	4	2
"ENSRNOG00000004992:E008"	"ENSRNOG00000004992"	"E008"	412.168890828778	0.00402541343198183	0.577021454809909	0.447482189523948	0.938211773384176	34.4860095794942	34.0198121177335	-0.0457768002496532	"chr14"	104492908	104493003	96	"+"	468	417	375	444	468	331
"ENSRNOG00000004992:E009"	"ENSRNOG00000004992"	"E009"	424.680528210274	0.00366700147597917	0.838641404779622	0.359785618999559	0.919752414410641	35.0005244905644	34.3953071882505	-0.0588765628140084	"chr14"	104497710	104497805	96	"+"	473	443	388	435	496	345
"ENSRNOG00000004992:E010"	"ENSRNOG00000004992"	"E010"	446.716410293977	0.000357360858430837	0.574401006751216	0.448515354286494	0.938211773384176	35.4728293798751	35.3549378943101	-0.0113022692385343	"chr14"	104499068	104499199	132	"+"	449	440	455	436	508	413
"ENSRNOG00000004992:E011"	"ENSRNOG00000004992"	"E011"	550.571616635957	0.00058586598571629	1.12639909430905	0.288544723920251	0.888342394527952	38.129721377127	39.1467447301218	0.0918210440538214	"chr14"	104499361	104499541	181	"+"	569	469	558	563	645	523
"ENSRNOG00000004992:E012"	"ENSRNOG00000004992"	"E012"	827.647353545757	0.00733630678538589	3.11923298885182	0.0773731956475788	0.672097674057359	44.1159623992624	46.7865696687592	0.217860443522602	"chr14"	104499542	104500173	632	"+"	721	656	899	896	988	822
"ENSRNOG00000004992:E013"	"ENSRNOG00000004992"	"E013"	142.887920889758	0.00462868597604766	0.252664089303636	0.615205425940603	0.973479008281169	21.3621047197735	21.0246274436672	-0.048920151121405	"chr14"	104500353	104500519	167	"+"	144	121	169	132	153	142
"ENSRNOG00000004992:E014"	"ENSRNOG00000004992"	"E014"	116.041446264848	0.00397256113059041	1.46299046726655	0.226454904905788	0.867108702493437	19.7069491349111	18.8087349795756	-0.141809532699366	"chr14"	104500991	104501017	27	"+"	111	129	126	111	142	86
"ENSRNOG00000004992:E015"	"ENSRNOG00000004992"	"E015"	103.193812840192	0.0015238109850043	1.76202695757674	0.184371891846138	0.810012755251466	18.6186462748278	17.7903575189155	-0.137594264241603	"chr14"	104501018	104501020	3	"+"	99	113	113	105	119	77
"ENSRNOG00000027282:E001"	"ENSRNOG00000027282"	"E001"	12.0960400648004	0.00393805174807465	0.321266893343321	0.570847281377501	0.970595511081877	6.52833793783813	6.10926683519209	-0.192546744248224	"chr14"	104505319	104505492	174	"-"	15	13	14	13	8	10
"ENSRNOG00000027282:E002"	"ENSRNOG00000027282"	"E002"	9.54298979580041	0.0302098401026318	0.000472959303266407	0.982649271467062	NA	5.6256495134495	5.60324443754048	-0.0115674075373686	"chr14"	104510389	104510485	97	"-"	6	10	15	11	7	8
"ENSRNOG00000027282:E003"	"ENSRNOG00000027282"	"E003"	13.4754953288062	0.00360102460915417	0.435018652497519	0.509536591121161	0.950709245975452	6.45082178507019	6.93409526333646	0.209809557133062	"chr14"	104512630	104512752	123	"-"	14	13	14	14	12	14
"ENSRNOG00000027282:E004"	"ENSRNOG00000027282"	"E004"	97.1337608825973	0.00194355057107026	0.0719902836039523	0.788460670007601	0.991491044839543	17.5594966977679	17.6876483376335	0.0219240343633187	"chr14"	104513375	104514886	1512	"-"	126	94	96	98	76	96
"ENSRNOG00000027282:E005"	"ENSRNOG00000027282"	"E005"	16.8937726418622	0.00345065679459062	0.551242638405867	0.457810396859989	0.938211773384176	7.72689783914046	7.18902914325056	-0.209871187298097	"chr14"	104516155	104516498	344	"-"	22	21	16	18	10	15
"ENSRNOG00000027282:E006"	"ENSRNOG00000027282"	"E006"	1.03112305496937	0.0433804435898083	0.979907182786675	0.322221722310578	NA	1.42969416567084	2.2009044501698	1.24536936279236	"chr14"	104523192	104523297	106	"-"	0	1	1	1	1	2
"ENSRNOG00000005248:E001"	"ENSRNOG00000005248"	"E001"	46.9310615445298	0.00189577896197914	0.571598517843853	0.449624406298224	0.938211773384176	12.539689743755	12.0873463973761	-0.10834335091741	"chr14"	104581190	104583511	2322	"-"	90	55	37	20	48	39
"ENSRNOG00000005248:E002"	"ENSRNOG00000005248"	"E002"	5.48448940047147	0.0959172019682859	1.81689315725592	0.177683538235921	NA	4.84946668975196	3.3139979101083	-1.10114464540532	"chr14"	104586125	104586259	135	"-"	18	5	4	2	6	0
"ENSRNOG00000005248:E003"	"ENSRNOG00000005248"	"E003"	5.83640680677633	0.0107164727885417	0.912250264243497	0.339518061583327	NA	4.69252652303396	3.9147455077305	-0.524301512283337	"chr14"	104587619	104587813	195	"-"	15	6	4	1	4	6
"ENSRNOG00000005248:E004"	"ENSRNOG00000005248"	"E004"	7.73110938847635	0.029417844614462	0.393616441020683	0.530404546123619	NA	4.86759787726861	5.28528254611622	0.238433417941977	"chr14"	104588123	104588356	234	"-"	17	6	4	5	5	10
"ENSRNOG00000005248:E005"	"ENSRNOG00000005248"	"E005"	6.86340270867118	0.0101966988402634	0.0686656232967238	0.793289630386142	NA	4.69363686759228	4.86330707361397	0.102804098258675	"chr14"	104592968	104593134	167	"-"	12	10	3	4	6	7
"ENSRNOG00000005248:E006"	"ENSRNOG00000005248"	"E006"	6.17763368809625	0.00871022975169555	1.93299934564217	0.164430674628185	NA	4.09524450676163	5.135798905832	0.655299370392249	"chr14"	104597860	104597922	63	"-"	9	5	5	4	10	5
"ENSRNOG00000005248:E007"	"ENSRNOG00000005248"	"E007"	4.41161897916776	0.0731901333452432	0.121798720777676	0.727091761027185	NA	3.64529849602161	4.07269225005102	0.320585909447554	"chr14"	104599338	104599380	43	"-"	5	3	7	2	7	3
"ENSRNOG00000005248:E008"	"ENSRNOG00000005248"	"E008"	7.53553279114034	0.00777058129279792	1.48501199999728	0.222991991876474	NA	4.60170570736905	5.52631642845637	0.530269080919697	"chr14"	104611887	104612597	711	"-"	10	7	7	3	11	8
"ENSRNOG00000061005:E001"	"ENSRNOG00000061005"	"E001"	2.37693373478733	0.100146611909323	0.0131282034289342	0.908779323091006	NA	2.7739800084539	2.91912399476379	0.147330143766956	"chr14"	104708648	104709266	619	"+"	4	2	3	1	5	0
"ENSRNOG00000061005:E002"	"ENSRNOG00000061005"	"E002"	5.9218201573314	0.0537962437771097	0.0307325391206703	0.860838423234988	NA	4.42956318646034	4.33055630041729	-0.0654066533029085	"chr14"	104714075	104715786	1712	"+"	11	4	8	6	3	4
"ENSRNOG00000054236:E001"	"ENSRNOG00000054236"	"E001"	0	NA	NA	NA	NA	NA	NA	NA	"chr14"	104764233	104764531	299	"+"	0	0	0	0	0	0
"ENSRNOG00000054236:E002"	"ENSRNOG00000054236"	"E002"	0.161204933298572	NA	NA	NA	NA	NA	NA	NA	"chr14"	104768582	104768948	367	"+"	0	1	0	0	0	0
"ENSRNOG00000005393:E001"	"ENSRNOG00000005393"	"E001"	0.465304962041847	0.10044770312127	3.5296308314533	0.0602812086782459	NA	1.96123821780938	0.0385389899884245	-11.3394139187177	"chr14"	104821215	104821370	156	"+"	2	1	0	0	0	0
"ENSRNOG00000005393:E002"	"ENSRNOG00000005393"	"E002"	59.6915053724695	0.00473747812281401	3.94919931053209	0.0468936754101691	0.582618391459677	13.872801595492	13.8986328919758	0.00551782748124907	"chr14"	104884849	104886197	1349	"+"	66	48	40	66	77	64
"ENSRNOG00000005411:E001"	"ENSRNOG00000005411"	"E001"	166.034418392721	0.00131273209432832	0.0242038971540524	0.876367230165119	0.992709524988712	22.8433479673461	22.6793164726196	-0.0223428203159521	"chr14"	104922282	104922757	476	"-"	172	151	175	160	197	150
"ENSRNOG00000005411:E002"	"ENSRNOG00000005411"	"E002"	77.3013696993639	0.000750432768717236	0.437474874658221	0.508343750545269	0.950709245975452	16.0910567506236	15.5815231045814	-0.0962188703461102	"chr14"	104927892	104928015	124	"-"	81	82	75	76	85	69
"ENSRNOG00000005411:E003"	"ENSRNOG00000005411"	"E003"	52.828250929278	0.00116494697400858	0.390752647762852	0.531904043288826	0.963035717860157	13.3946200864394	12.9047451425256	-0.110202998291308	"chr14"	104931994	104932074	81	"-"	53	53	57	60	52	44
"ENSRNOG00000005411:E004"	"ENSRNOG00000005411"	"E004"	59.0308588435047	0.000934200341569738	1.03976179912885	0.307876877595793	0.895192922023116	13.5130361398614	14.2396806222384	0.155352150227414	"chr14"	104933509	104933569	61	"-"	56	58	52	69	70	52
"ENSRNOG00000005411:E005"	"ENSRNOG00000005411"	"E005"	90.6024657268894	0.000752441462236536	0.309492691659088	0.577991656940699	0.973394660883927	16.8828771279441	17.2475724892145	0.0642637992080735	"chr14"	104937947	104938069	123	"-"	93	86	84	91	102	91
"ENSRNOG00000005411:E006"	"ENSRNOG00000005411"	"E006"	64.9580798078151	0.00179380624537409	0.271765267631949	0.602150066619786	0.973479008281169	14.7569601943047	14.3178431144102	-0.0898344580568686	"chr14"	104942288	104942344	57	"-"	75	58	66	60	66	67
"ENSRNOG00000005411:E007"	"ENSRNOG00000005411"	"E007"	84.4103836472117	0.000978332451331413	0.591130806674755	0.441982175647811	0.938211773384176	16.2193641776913	16.7468216473576	0.0959724427724122	"chr14"	104942990	104943116	127	"-"	92	75	75	91	89	87
"ENSRNOG00000005411:E008"	"ENSRNOG00000005411"	"E008"	89.8270646341465	0.00344694732783979	2.49082710396705	0.114511531295581	0.737983464023905	16.2841638067213	17.6102150220397	0.235270471789709	"chr14"	104946031	104946182	152	"-"	88	79	77	117	89	90
"ENSRNOG00000005411:E009"	"ENSRNOG00000005411"	"E009"	727.067495704061	0.00110947528483866	0.800224317217044	0.371026310828359	0.921827085433355	43.5501514953207	43.0532601864511	-0.0417108391017429	"chr14"	104958186	104960141	1956	"-"	769	729	700	780	826	603
"ENSRNOG00000029052:E001"	"ENSRNOG00000029052"	"E001"	0.818291983108478	NA	NA	NA	NA	NA	NA	NA	"chr14"	104987709	104987918	210	"+"	0	0	2	1	2	0
"ENSRNOG00000005464:E001"	"ENSRNOG00000005464"	"E001"	2176.07791268445	0.0016501309484846	0.155833063661447	0.693022255674632	0.987966358924198	63.0602268143737	63.4065365997272	0.0241002600858788	"chr14"	105047919	105050868	2950	"-"	2876	2996	2981	1740	1424	1231
"ENSRNOG00000005464:E002"	"ENSRNOG00000005464"	"E002"	258.410288248347	0.00190062268671878	0.263755447262696	0.607551771885321	0.973479008281169	27.0226359965172	27.5637469061911	0.0632950495557152	"chr14"	105053499	105053676	178	"-"	363	369	313	195	188	150
"ENSRNOG00000005464:E003"	"ENSRNOG00000005464"	"E003"	164.060512071328	0.000467052971078835	0.259681535900825	0.610339028316129	0.973479008281169	22.1475234878962	21.8925610476289	-0.0357406563120692	"chr14"	105054272	105054360	89	"-"	222	243	213	126	109	88
"ENSRNOG00000005464:E004"	"ENSRNOG00000005464"	"E004"	121.044340845082	0.000697739554186336	1.410911016448	0.234905218203269	0.870885952933366	19.3674944288772	18.5760317417367	-0.126647425462735	"chr14"	105054508	105054579	72	"-"	177	177	156	87	69	72
"ENSRNOG00000005464:E005"	"ENSRNOG00000005464"	"E005"	21.191825904778	0.0107032774769287	0.517029102842116	0.472111740840325	0.938211773384176	8.35987717069776	7.75241854098905	-0.219727415216747	"chr14"	105055204	105055421	218	"-"	37	27	27	13	9	16
"ENSRNOG00000042277:E001"	"ENSRNOG00000042277"	"E001"	38.8611875613207	NA	NA	NA	NA	NA	NA	NA	"chr14"	105069167	105069565	399	"-"	69	70	46	11	15	27
"ENSRNOG00000056722:E001"	"ENSRNOG00000056722"	"E001"	4.96044955120951	0.054231921510618	0.598948456830684	0.438979518918921	NA	3.61566530466992	4.22700805038711	0.451760475561275	"chr14"	105083805	105084298	494	"+"	10	4	7	1	2	6
"ENSRNOG00000056722:E002"	"ENSRNOG00000056722"	"E002"	11.7220118590206	0.0377741423814684	0.663383508116993	0.415367972929217	0.931524546098046	5.90912965566039	5.45130561038367	-0.233781746956062	"chr14"	105084806	105085260	455	"+"	14	23	19	4	3	8
